"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1112330,-6.24521433449917,-5.08228406811243,0.718876193969065,0.620159595314438,6.50645557157774,2.2918876476075,8.23935396488821,8.24723548026995,-28.5243738680037,-8.93669361712918,0.000221865722452068,0.000128712525508818,0.000118394627586207,0.000117389512321181,NA,NA,NA,NA
1112340,-5.39255320721711,0.235506113620608,0.97112341977493,0.934874568413114,5.29402391609006,0.391137498834467,5.73553178199268,1.45770736846433,-26.3001365403425,0.498412943262002,0.000767855194803467,0.000104080669645694,0.0004298589,9.3308857291684e-05,8.45906105226622,1.14660256888543,4.73553178199268,1.02793511835207
1134310,-43.1907140262069,-3.93327322545742,0.79559903612585,0.883929641744115,19.5700848614638,2.05464661306961,44.8997428936699,6.58905070198558,-805.794108513681,-7.21288862965002,0.0025057280563837,0.000252813664364442,0.00196094486013986,0.000234793215102777,NA,NA,NA,NA
1134460,-4.00873339293636,0.206890668304829,0.75567754322899,0.953075045585156,3.71228714801604,0.650180003045345,5.16192124299105,1.83774306107943,-22.4430303312967,0.39940832657798,0.00150333896349705,0.000240624415739824,0.0011885579790649,0.000222106228803097,NA,NA,NA,NA
1159131,-8.5298772708154,-1.11780250461007,0.837829455138249,0.877437374257273,3.60646423319272,0.785372946120686,8.93057837107867,2.8199380221492,-11.2006919341636,0.702606034662169,0.000147529776029333,2.3033160201233e-05,4.65105842200099e-05,1.26910308391584e-05,NA,NA,NA,NA
1159500,-374.552833142781,-55.7853086694719,0.146298816634403,0.205035908557547,99.4003344417004,13.6599030556858,340.818918171987,50.1541576110224,-20093.6254986717,-431.436715971626,0.000347960949801679,5.10448379664121e-05,0.000237003003317588,3.6211073290792e-05,NA,NA,NA,NA
1160353,-16.8256767688887,-5.16468802717497,0.638404559509519,0.64055727060609,7.70392261105764,1.24934952623252,19.5333352027583,7.27807934007253,-51.3953860997125,-1.6387033813226,0.000332275306288687,7.45670275588294e-05,0.000164320422483016,6.31152877925999e-05,NA,NA,NA,NA
1160493,-29.3816723817019,-2.64262706827155,0.692888120088587,0.723473392286901,17.6235832095631,2.49438850167955,27.966350739253,4.55063444827947,-307.830565806626,-2.93884183995634,0.000230875582715102,2.60736683603487e-05,9.47378976426522e-05,1.33607652935532e-05,NA,NA,NA,NA
1160533,-2.67054886868415,0.254492234046012,0.475786676946765,0.33838337061642,4.49506475504657,0.880163261974006,2.20790649823663,0.704011452625921,-17.8614576576604,-0.32455381012751,9.77777561210002e-05,2.59111830939491e-05,5.2728015249396e-05,1.4972079652168e-05,NA,NA,NA,NA
1196405,-11.4440666829351,-0.297223925128616,0.711819508044861,0.75048384710018,7.08539098537637,1.09704066343879,13.1856430143646,2.41663894047385,-43.4016687577599,0.343892579694063,0.000176356003427274,2.14376944537658e-05,9.58471827649821e-05,1.47030713886356e-05,NA,NA,NA,NA
1258500,-14.778834235749,-3.34713140757142,0.640904784314218,0.658402855800803,8.4625395432252,2.17547003649552,16.3233116417211,5.45535529981403,-62.9936982812657,-2.24040061976034,0.000158013719956504,3.55570355510241e-05,4.51050461566721e-05,1.37290231223229e-05,NA,NA,NA,NA
1269600,-185.572508212612,-0.842808011370331,0.674211745827658,0.571046847651532,58.3461738817381,0.694356800490685,178.540448979617,2.76593397228059,-17236.694411948,-1.06541864744362,0.0158069391826402,0.000173026347656255,0.0142000159600998,0.000155768931351098,197.631544032414,2.16331978319684,177.540448979617,1.94755316380326
1287800,-9.49356741310761,0.60016495407892,0.882121295864971,0.909312553765087,8.30477218122977,1.15977969541658,11.2381861276017,1.73141561854925,-54.9840046721471,0.770263345314392,0.000577369797156514,3.69859882556778e-05,0.000332881734485467,2.6683572628638e-05,NA,NA,NA,NA
1308600,-6.11912388930725,0.482593651403901,0.834845807371211,0.822490448356531,6.38999781053804,0.863613971403695,7.4673048099196,1.43968681595704,-36.4182837453165,0.59234934251689,0.000327828572367579,3.42175526384657e-05,0.000198370289083613,2.8303684626239e-05,NA,NA,NA,NA
1340500,-2.93496742742156,0.513788589252925,0.635724529348597,0.745877782499874,3.5025802296401,0.731311761923171,4.16598547352152,1.11734223178104,-38.5460181537056,0.393676427235048,0.00417574049442024,0.000517052148453906,0.00388576760220994,0.000412948964995015,NA,NA,NA,NA
1357100,-0.682232727173762,0.48224545828908,0.520478265256086,0.53353392489655,2.60897039141638,1.15978337024744,1.10573615194478,0.842049245547108,-4.12946693480673,-0.193588063053293,6.32048415348324e-05,3.0488879433041e-05,3.71662200165586e-05,2.03839140612961e-05,1.21944392240952,0.588237828350676,0.717067237533539,0.393277469151895
1362100,-15.9151891682491,-6.63395056718045,0.1652871037775,0.222119377197532,16.3737454197406,7.76589445094455,7.22441803165484,4.02314245298988,-1408.7016913235,-303.433759219393,0.000264150797764785,0.000122753736783328,0.000236969061931034,0.000109537655528963,NA,NA,NA,NA
1396101,-14.6437351885079,0.268169091903244,0.719488769716724,0.579306965787621,11.5678534468291,0.936150909601708,21.8511283046482,1.46378256834503,-58.1755596416469,0.309689234050546,0.000390847650223379,4.22142076111553e-05,0.000231274817738842,1.50150721642146e-05,NA,NA,NA,NA
1426210,-0.259487489447896,0.624155714669268,0.451344116223077,0.708665314391118,0.298199890487233,0.780062359650827,0.109628131868152,1.08950118510154,-2.47834777165922,0.470245111283967,0.000138553767717587,5.40716131109927e-05,0.000121131986710938,3.82045355144847e-05,1.0184294037363,0.397449463892841,0.890371868131848,0.280819662756094
1426260,-5.92510274934212,0.408479456100659,0.668741839371371,0.903519696829054,2.80151542442914,0.381464985352946,7.52428182174647,0.991983801686015,-15.2235699576356,0.580956890607311,0.00129896197053273,0.000208762541516685,0.00109743308737864,0.000132996227401812,NA,NA,NA,NA
1472300,-2.75380684876788,-0.135068772998011,0.00284535607093371,-0.0302771497299092,4.1337939889554,1.39731996984965,1.84861097094994,0.597740526184789,-37.0928996151627,-6.60035175928393,0.000465005656140727,0.000207707924334935,0.000337505794795539,0.000186267283414562,NA,NA,NA,NA
1491210,-5.63101097021218,-0.132936087265629,0.678167149283623,0.704044228793977,3.32634982161613,0.932985478893682,10.9029399545406,3.00175319506628,-3.48101434261124,0.470182863739857,0.00023140266044276,7.95688683027169e-05,0.000103879245945164,2.83927490921769e-05,NA,NA,NA,NA
1673100,-11.6576197590355,-5.42282822310561,-0.432584231592096,-0.370366322121865,11.0617309787064,6.53071662057577,7.63047473553912,3.44067628917558,-853.503241690573,-157.427422994202,0.000340945995422957,0.000146806037118244,0.000309867555223102,0.000120731089861025,NA,NA,NA,NA
1673600,-9.66490924648174,-2.51930989679278,0.440395464372422,0.49545223086378,9.13317104081909,4.12060257824614,6.81744164803376,2.11475746977661,-619.541074682563,-39.6629813337215,0.000492366062120063,0.000126038275391376,0.000454699718333333,0.000100547683375012,NA,NA,NA,NA
1673900,-3.10124180455384,-0.868399842954987,0.075846638853002,-0.14420609897936,4.70739318575112,2.45156383285448,2.49042298383611,1.27326327115341,-145.293107133519,-10.880463479145,0.000449763981303372,0.000128170899572971,0.000413824884,9.45696544530782e-05,1.61986047952636,0.461617611623633,1.49042298383611,0.340600075104007
1734600,-163.377728157056,0.0750840792460991,0.678526747146703,0.66784373139956,80.301242605797,0.28080354594112,143.672691201379,0.828353893956633,-13774.9455211097,0.187735386613674,0.0300294850979002,0.000230587597292041,0.0231762536123174,0.000121815155788859,NA,NA,NA,NA
1749100,-0.591264378661344,0.300702532113772,0.873088249560744,0.884846900413009,1.26084015037849,0.331929683110117,2.55700879010865,1.16679513670658,-3.30862050840846,0.431936658425995,0.000848944442835996,0.000308253864352365,0.000809896961592636,0.000270143298620373,NA,NA,NA,NA
1749500,-1.58121198208451,0.184161318544285,0.696992960093611,0.816965453049738,1.42814500458966,0.456852481339972,3.45459744233303,0.475437666531109,-8.62195071851924,0.10080554289156,0.00143670463273935,0.000439200411782792,0.00134202428760545,0.000359751399277693,NA,NA,NA,NA
1837401,-7.22720025428598,0.48352888451518,0.600946370229071,0.731928108351838,8.37930379167718,1.21607793833554,5.24170126270199,1.54443334004547,-74.8777473494585,0.188480304731973,0.00057727022769777,5.96996077030911e-05,0.000288901723651988,4.37905233721471e-05,NA,NA,NA,NA
1878100,-12.0639641689293,-0.160316660216097,1,1,19.3645469699624,4.51082591269569,12.7615341971545,2.93459702699004,-357.910856929015,-2.26888918087525,0.000105982643924851,1.01144332013809e-05,8.5948109352518e-05,8.68591205316393e-06,NA,NA,NA,NA
2151100,0.0971746871952079,-0.0981866006330492,0.911216010935227,0.808772595519804,2.0776963989077,0.662851032217506,1.64489573593738,2.06205698250321,-0.0865341274532787,-0.203809342024071,0.000553946284597351,0.000583075539203294,0.000342222410492431,0.000541796414177193,NA,NA,NA,NA
2178500,-0.939909425978794,0.258061572965162,0.62101545490128,0.694501902926492,2.3303315063604,0.359342241342924,2.45067136249737,1.08203530916647,-3.01561767686042,0.345621033373551,0.000432559043564541,0.000174615938876863,0.000248466849721707,9.14968487278288e-05,NA,NA,NA,NA
2856600,-85.7980103602337,-1.98888732359419,0.438257914694112,0.354177300791875,44.6561667638397,1.10455152601431,69.2597940949936,4.07996217722641,-5553.51982068206,-5.36195214998303,0.00972031592835892,0.000328966988614674,0.0074929239,0.00031988691590612,NA,NA,NA,NA
2903470,-149.510220624506,-1.80123786958238,0.558757400074532,0.715073860924128,63.8300708433886,1.48590643223669,138.014010025292,3.81389763677433,-7613.17184224935,-1.58243245294004,0.0272008001377489,0.000500938980723657,0.0189946639771167,0.000397930277054293,NA,NA,NA,NA
2903702,-2.21360835693381,0.724931313053477,0.452334512791813,0.776564294543352,4.05671181824187,0.954215977351638,1.8300944713972,1.09507629083314,-14.5456258227864,0.598308833208074,0.000810771094900231,0.000130328768888814,0.000522556362244898,8.70834690949337e-05,NA,NA,NA,NA
2906700,-0.494511489699979,0.200787901026578,0.506774294246053,0.681329798341901,0.00198632493051544,0.365753290405945,0.00152452006401681,0.533448427850645,-1.2062892075315,0.161723679627826,0.000552865991788698,0.000340786400274386,0.000409283694723926,0.000241378552977378,NA,NA,NA,NA
2909357,-375.697477352557,-439.623372957546,0.688852948698891,0.303224921983059,227.18772738619,75.8025884831017,288.284179835565,425.923680566921,-149835.598440911,-211756.584555812,0.000695991601837852,0.000827398127824276,0.000542519068,0.000813211272860838,NA,NA,NA,NA
2909750,-42.2182976783629,0.285690005308785,0.874131665245403,0.73436500348757,30.5160939475379,0.546703987837574,28.8268800816183,1.40706340386548,-1501.65489788478,0.365860360430186,0.00667511983805208,0.000137126658119847,0.00396236587982833,0.000117676483779253,NA,NA,NA,NA
2969230,-5.67594286579438,0.414278409156649,0.818528868174831,0.900927455932343,2.23754233112351,0.755609395836357,7.55772600482381,1.52299870514998,-16.1703902907936,0.696246458127837,0.001726368206005,0.000229616990745531,0.00160423052616838,0.000193789748092476,7.05699679301064,0.938621530259618,6.55772600482381,0.792167989453222
2969231,-5.60303380949584,0.470594704157298,0.839608015245914,0.966057842071603,2.90492181785748,1.41423383999992,7.32025337849855,1.32791496303216,-19.6222291236445,0.689170215297456,0.00123913490263667,0.00015212903128382,0.00109356816792856,6.66327676140925e-05,7.16155314728997,0.879226418743094,6.32025337849855,0.385102627328111
2969232,-3.60042507535266,0.876297090138414,0.896257376223038,0.982840184265028,2.1016361678761,0.879503942003919,5.46537188771246,0.977894556336266,-6.46261773429209,0.955153992983342,0.0015692069939673,0.000121645634345294,0.00138494712128223,6.68997254975702e-05,5.05946594580158,0.392212083422737,4.46537188771246,0.215699320892451
3180120,-0.298483941789462,-8.17063351391373,0.320808468072435,0.135324608208026,1.07238648729373,10.5746327558866,0.189769057902119,9.25827848821143,-2.16556070329559,-154.815267865643,3.03958724394659e-06,2.13252580710569e-05,2.60892655662499e-06,1.65354567807342e-05,NA,NA,NA,NA
3180500,-0.344889834545601,-37.426630623122,0.00717885265921602,0.0647973472265789,1.90434708644195,4.14694509517736,0.927950130458251,39.2861342213084,-3.59968535535569,-154.902957565393,1.71382248814696e-05,9.97766577110614e-05,4.42922788103767e-06,9.39558238243245e-05,6.98366904167402,40.6580705036642,1.80486963178824,38.2861342213084
3265030,-38.8205020894064,-0.116371421636734,0.518204846853912,0.772340805322686,40.4821693044504,2.79155208752432,6.04677858726639,1.118114021176,-2983.82500808583,-2.60871886182036,0.00132503260330343,4.60726987204431e-05,0.000913330768695652,3.03375163972409e-05,NA,NA,NA,NA
3265300,0.180855427327089,0.31807717827411,0.651188038430964,0.826476243004149,1.66422922341664,0.398794626583413,1.23964901101343,0.709814074250117,-1.27054233986821,-0.396685003120373,0.000404928958243153,0.000317587403584361,0.000290240548900072,0.000256709358996171,NA,NA,NA,NA
3275270,-31.6949592988767,-122.672906531526,-0.112810909279785,-0.204161324223662,44.161943420747,37.2388741380861,57.8752425449042,135.052380902694,-617.90817151133,-5448.01028484149,3.90069053420062e-05,0.000115740992407535,2.36574191227607e-05,0.000106143784465329,NA,NA,NA,NA
3627001,-5.20358549580504,-0.393801558743265,0.84366774560016,0.917094551894993,3.50108063409923,1.50683839239919,6.70520781920974,2.32382965326801,-135.847346528451,-6.28733705431997,0.00253495468363311,0.00058497383086173,0.00246711120845055,0.000565075814767483,NA,NA,NA,NA
