"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1134480,-16.706221736582,0.079263847475858,0.651408973927229,0.860046987628983,9.04269163288304,0.947810676404575,15.9249187494534,2.00210115858814,-191.784649304657,0.342939381191292,0.00263896582277161,0.000154063677412812,0.00210041052133468,0.000139593397256023,NA,NA,NA,NA
1159131,-8.5298772708154,-0.782811337007241,0.837829455138249,0.881263294742677,3.60646423319272,1.06341286131234,8.93057837107867,2.54875390399371,-11.2006919341636,0.658034020692111,0.000147529776029333,2.46989734608588e-05,4.65105842200099e-05,9.48901838793485e-06,NA,NA,NA,NA
1160460,-17.0871593003937,0.249190806661553,0.692873219823472,0.719728667627897,8.04358790635553,1.03582557007073,17.656496453461,1.69561408380006,-79.0257377789365,0.373665185411971,0.000178083374549623,1.57547606446505e-05,0.000100605883057962,7.30217635343164e-06,29.5229749009549,2.61185191632227,16.6786201571049,1.2105676329973
1196105,-16.1139413432119,-0.287628383458412,0.639183651136994,0.627128417745792,11.9856905268734,1.61342863777629,13.6116254129335,1.82222421192096,-206.431154257913,-1.27878405552876,0.000660435674882358,6.92221555029697e-05,0.000388526631976705,4.33672011448853e-05,NA,NA,NA,NA
1196569,-1.21224281936312,-0.202561991270602,0.852013522374466,0.830596561825392,1.97431564090676,1.17503610158873,1.61949380886338,1.62376083925327,-2.59267687389829,0.0362918647774688,0.000107040400616505,5.54384921043026e-05,2.98528369402626e-05,2.42807787486712e-05,NA,NA,NA,NA
1234180,-546.291552200775,-5.29492766885523,0.67138676735489,0.704332990618263,260.888529009952,2.26802770666346,459.534521316612,8.14400228471171,-162840.612792825,-16.3805013333582,0.0251310787052351,0.000259632815213541,0.0192708435117839,0.000250254203374774,NA,NA,NA,NA
1258100,-44.1561711602654,-454.343041762453,0.231842782746557,0.262814392713081,35.2158875283723,16.6298993161943,28.2753527427807,460.845088576099,-1382.2607581557,-14505.7714988851,0.000374338180110582,0.00121226476265337,7.31442260984234e-05,0.00120083583908072,NA,NA,NA,NA
1258500,-14.778834235749,-10.3574479463778,0.640904784314218,0.65006368382846,8.4625395432252,3.10359722087732,16.3233116417211,12.6135038647377,-62.9936982812657,-8.62963398146699,0.000158013719956504,6.12958515323519e-05,4.51050461566721e-05,3.59642568414806e-05,NA,NA,NA,NA
1357100,-0.682232727173762,0.0973600991535324,0.520478265256086,0.480066383420765,2.60897039141638,0.560160769393043,1.10573615194478,0.407573400183585,-4.12946693480673,-0.986598761104515,6.32048415348324e-05,3.93341083394595e-05,3.71662200165586e-05,3.20000409168892e-05,1.21944392240952,0.758893435901067,0.717067237533539,0.617393453813994
1426260,-5.92510274934212,0.396073110770035,0.668741839371371,0.845669261336123,2.80151542442914,0.430069326211522,7.52428182174647,1.20052013999153,-15.2235699576356,0.563909506389654,0.00129896197053273,0.0002129666175962,0.00109743308737864,0.00014752469203557,NA,NA,NA,NA
1426300,-4.34626307773577,0.0656087556389205,0.541240622606223,0.86142481302696,1.67236061078437,0.430740576121527,6.60309549550362,1.86162933092548,-5.53979227332602,0.481011915258007,0.00116846757048301,0.00032916479504277,0.00102195081818182,0.000251008538006583,NA,NA,NA,NA
1426350,-7.45535732317846,-1.57767209316948,0.706448550434769,0.847306127941906,4.20184417257484,0.960530114933346,8.85297264825249,3.555858209224,-37.9942362172111,-2.24193750061154,0.000810300530768776,0.000233640557212347,0.000654928101818182,0.000215305926348693,NA,NA,NA,NA
1428500,-0.280994442743305,0.179337854145997,0.613022242846659,0.622176007340257,0.087186143295289,0.232696868223669,0.134693710605541,0.661615192932075,-0.128412345063552,0.268579839062987,0.00032555872537473,0.000262107162332569,0.00015818396712629,0.000161436738683833,NA,NA,NA,NA
1472300,-2.75380684876788,-0.109834520486134,0.00284535607093371,-0.0334462909061984,4.1337939889554,1.48635637291191,1.84861097094994,0.664368481521716,-37.0928996151627,-5.59040639058214,0.000465005656140727,0.000193415964271659,0.000337505794795539,0.000173893656572966,NA,NA,NA,NA
1531700,-2.77792589245167,-0.10170593614331,0.204523398182759,0.166440992312888,5.23842184247235,0.977366374937761,2.2843636884831,0.415231235256619,-26.6416020725366,-3.23249222419363,0.000360717467181171,0.000141150900129263,0.000236257074854098,0.0001225429872424,NA,NA,NA,NA
1673600,-9.66490924648174,-0.770807148917164,0.440395464372422,0.45207355163397,9.13317104081909,3.57977071271457,6.81744164803376,2.04870597738443,-619.541074682563,-15.6114863377997,0.000492366062120063,8.0557705919001e-05,0.000454699718333333,6.80085995298399e-05,NA,NA,NA,NA
1673900,-3.10124180455384,-1.54762862085361,0.075846638853002,-0.061654544623138,4.70739318575112,3.29266684812672,2.49042298383611,1.32707788242892,-145.293107133519,-17.2121289194105,0.000449763981303372,0.00015869129294505,0.000413824884,0.000104203153529716,1.61986047952636,0.571539217395084,1.49042298383611,0.37529588242183
1737210,-4.73366040488556,0.169391769627382,0.805276527843044,0.864564756840582,4.23480576189451,0.364728418130099,5.73000804341363,1.51768459948273,-24.3246950773996,0.339380400137581,0.0012726306611681,0.000205544564777273,0.000919192020618524,0.000178242997783529,6.54874403671317,1.0576978725536,4.73000804341363,0.91720858567825
1749050,0.205048263480339,0.543863904335665,0.633948170486752,0.711428091898702,1.78498815452068,1.08495453499795,1.67451766914281,0.689711067604866,-2.61064488350993,-0.410422634799976,0.000417913805711797,0.000261197469094373,0.000367697392530572,0.000205445930754947,NA,NA,NA,NA
1749080,-2.0855075709257,0.400759728921374,0.623773102050163,0.778148262546313,2.14281427390591,0.454990266646339,3.84126482870847,0.886707901330513,-9.96937405015253,0.488283196778875,0.00104156562402342,0.000224962719815285,0.000892318941176471,0.000139857181996539,3.31648655852557,0.716311885903764,2.84126482870847,0.445324282509496
1749600,0.0913705237996565,0.300737922620479,0.567704438248653,0.743766711548628,0.249941342818191,0.425329111789834,1.32788629140476,0.706967773933067,0.105234320428542,0.324607845418036,0.000355054127061767,0.000308473536257818,0.000321708163822526,0.000197209001730619,NA,NA,NA,NA
1837401,-7.22720025428598,0.542210658271875,0.600946370229071,0.660708552203842,8.37930379167718,1.31864481057871,5.24170126270199,1.28776766975987,-74.8777473494585,0.0607749018684114,0.00057727022769777,6.42253958592539e-05,0.000288901723651988,4.03586994960931e-05,NA,NA,NA,NA
1878300,-14.4950173107222,-0.839688858670323,-0.707257563907204,-0.73559911380455,31.7677685473163,8.12410398924131,8.51328381374723,1.43236721752447,-591.586121564401,-6.85579099011973,0.000102087232941779,1.17541344624536e-05,7.44355346651e-05,1.12008171193803e-05,NA,NA,NA,NA
1894400,-4.37893144101291,0.3817482480191,0.923541417998191,0.970990995868131,4.32909296993524,0.414453619025168,4.39993434858128,0.73262677779996,-26.2129705606154,0.603324989369257,0.00325650238559481,0.000393170428442744,0.00208663416470588,0.000206950554953966,NA,NA,NA,NA
1931710,-0.0621638555117039,0.26660018298339,0.306595983379878,0.756777110191372,3.00617850792461,2.28917814544724,3.62334422921711,1.6402584929478,-0.336140538778991,0.435878590367834,6.6687823422153e-05,4.33318033802683e-05,4.28092799378922e-05,1.85234687410549e-05,NA,NA,NA,NA
1993401,-53.7398655223925,0.415409971799356,0.89292873128655,0.863890910405662,27.4579907769602,0.481555151233212,47.7024514007412,1.12115579273516,-2839.42633677143,0.55433649799829,0.0170931643638531,0.000214108662054441,0.0149005864571663,0.000182372607251821,NA,NA,NA,NA
2311307,-26.3830473650173,-0.472412937017633,0.481461044394196,0.637444814506462,10.7503692270266,1.27826219980633,28.5187801265371,3.77910267429858,-134.445730692228,0.247065028253697,0.000377388113823573,2.81374212178381e-05,0.000220938224299065,1.61657359459409e-05,NA,NA,NA,NA
2311479,-10.2048527393843,-0.983179118941856,0.789458116957917,0.905547644228305,6.72344860274295,1.87933352124231,10.313743591469,3.27196397241816,-69.3290148486011,-1.149528014153,0.000384370194190004,6.71976353790794e-05,0.000284634045839152,5.4671653005394e-05,NA,NA,NA,NA
2335950,-0.0320430626175221,0.177887585572661,0.0710230288497831,0.799051425452896,1.32574951544764,0.444364143681933,1.10229453442407,1.36498519764223,-1.84365774111358,0.278615499852045,0.000326067421350907,0.000164229870434459,0.000234680750296125,0.000141388996217349,NA,NA,NA,NA
2517830,-0.00221463184090576,-0.0365152295916262,0.308195784457325,0.51273933788523,0.526341668391124,0.220899467655906,0.450919968919938,1.47952396064431,-0.214422687917299,-0.0219567361525412,0.000149088150489935,0.00013676483516638,9.16122122448833e-05,0.000123326024768105,1.18254975621724,1.08480266173811,0.726657342657307,0.97820759091521
2903701,-1.22276107215513,0.654072558042186,0.602231350028818,0.802850653225585,3.05129282016289,0.729048887145397,1.79416173068407,1.07722404425845,-6.89482076946277,0.629615632138765,0.000732005239213711,0.000158551142715446,0.000512000934653465,0.000107890220737462,NA,NA,NA,NA
2903703,-2.8411175120755,-1.14004979248827,-0.0226897697928968,-0.165103378509262,4.55491652830266,1.3628844755772,1.85399241882865,3.00165276551999,-23.6813636310614,-15.181483660864,0.00101145070972667,0.000818972497633921,0.000646476216806723,0.000734959478775455,NA,NA,NA,NA
2906700,-0.494511489699979,0.550693532543763,0.506774294246053,0.67096717634865,0.00198632493051544,0.633560105506992,0.00152452006401681,0.922281253597267,-1.2062892075315,0.448620594346666,0.000552865991788698,0.000276384654502576,0.000409283694723926,0.000216770552384651,NA,NA,NA,NA
2908103,-5.61446382323246,0.348684216913983,0.566200283522024,0.913360267844998,9.5360144174121,1.1715809134289,1.90813689570945,1.10156262011135,-92.0653693110295,0.263551152145857,0.000430525778246658,3.8298027041279e-05,0.000327053907692308,3.09434232159158e-05,NA,NA,NA,NA
2910340,-4.38474080111303,0.356760627522343,0.814617103599945,0.905285069644027,2.71132685500753,0.467315374320728,6.33760339531493,0.877339588047662,-14.415151990075,0.547903466923745,0.00207780957568059,0.000355833986491912,0.00179225758509317,0.000147251977744451,NA,NA,NA,NA
2911390,-229.116899844298,-3.70904803156837,0.580622076794159,0.736919750774952,95.8514911652754,2.5669488709292,226.278774166625,6.66658017114455,-21154.8460933152,-7.77359860572107,0.00727273148889388,0.000148105516446245,0.00596428463790393,0.000127570844448585,NA,NA,NA,NA
2911391,-10.9701057126086,-80.8233177951236,0.628403335915379,-0.283263282702717,4.13155263532238,10.0635085777131,12.8923859300007,84.8812436306498,-59.0273896440333,-2472.55823715663,0.000258696632256292,0.00166064619965966,0.000230995248183859,0.00162210539882344,NA,NA,NA,NA
2911590,-3.73108340344512,-0.539552023307891,0.407617503112324,0.546724722148819,2.33578961644291,0.948750498500108,4.1878911735717,2.13647341166275,-9.18450579211098,-0.438002534914492,0.000260202873915867,9.77736740586145e-05,0.000178006728919861,7.41946787321038e-05,NA,NA,NA,NA
2969230,-5.67594286579438,-0.140158719939229,0.818528868174831,0.876717960943627,2.23754233112351,0.536013083111306,7.55772600482381,2.03415646130346,-16.1703902907936,0.283820873494356,0.001726368206005,0.000352577159978445,0.00160423052616838,0.000326101184017765,7.05699679301064,1.44125446622682,6.55772600482381,1.33302675628844
2998451,-0.294923282953141,0.403284296677149,0.435665194809559,0.628516067436993,0.22042186532352,0.723284671186414,0.146274924399829,1.35189376598684,-0.306216222317744,0.307607492370712,0.000319078964897701,0.000232309418560634,0.00019397273778664,0.000186365405370229,NA,NA,NA,NA
2998550,0.188055948502543,-5.9991987381323,0.856897674807309,0.867506982766264,1.72548021912272,2.57045932438379,1.33534060140132,7.81944910434216,-0.0806566858282587,-27.1649520412179,0.000116514345050745,0.000594826124018225,5.4701281890487e-05,0.000560605368170729,1.41733149754167,7.23572535866274,0.665410338491166,6.81944910434216
3275050,0.241474089434406,0.294178740348148,0.276856410818751,0.498455773005483,0.960395176475817,0.556144359735514,0.994398034341393,0.598561238208865,-0.823040961624563,0.135573736676695,6.56254062805538e-05,4.51895241634691e-05,2.94177145780051e-05,2.39601216256364e-05,NA,NA,NA,NA
3631210,0.562312991698219,0.187369012679243,0.59342138164716,0.903350828634833,0.77921488064686,0.480832787857906,1.02569152939816,0.557331969014078,0.291621725510411,0.206164775616459,0.000892527801024936,0.000944831402138334,0.000665093225337357,0.000651634003382024,NA,NA,NA,NA
3636100,-552.010895971209,-0.928868764177605,0.443060728432454,0.509870083340332,91.2140857662977,0.60253414913579,530.198331966549,3.04823450210497,-111605.83858076,-0.868122657246345,0.320937456005413,0.00131303921383775,0.310133042008304,0.0011835186036142,NA,NA,NA,NA
3650355,-3.43593181846493,0.387577290408579,0.88723407002179,0.884747796785195,4.70314159873392,1.28368288164108,3.43957316816531,1.53037960701864,-25.1918975914393,0.0839531252481147,0.000669084750606339,0.00012512857493294,0.000441814180153603,9.85489489306364e-05,3.69490784622912,0.691001480587038,2.43984439840463,0.544219972599075
3651900,-0.724010193134725,-0.537637975229417,-0.0182986778018338,-0.075134426484935,0.0279083434982049,0.245938282647197,0.0134844079803281,0.307430303864157,-2.32123113129675,-1.35970376053117,0.000428786226095829,0.000361426521823974,0.000358365058691837,0.00027079169358693,NA,NA,NA,NA
3652039,-3.69835399155203,0.43454235353277,0.872641255372177,0.872541520793977,2.8604752076756,0.561375788335804,4.7227245216273,0.543240126692776,-9.49531756910859,0.645405475843799,0.00033647614315743,6.18475496065752e-05,0.000242440670818623,2.77306029053107e-05,NA,NA,NA,NA
3652050,-2.6184685303802,-1.08358436970831,0.520085609964502,0.524396390895572,2.40095646889532,1.41841437726,4.32725658106185,2.99878523172912,-8.33600471264612,-2.35370305894932,0.000253030192437203,0.000151654086768231,0.000192753150165601,0.000122813985747453,NA,NA,NA,NA
3666400,-0.349762378135428,-0.062435615968131,0.53622064605621,0.533605150101418,0.20857456639995,0.525531682152337,0.0498387148811222,0.233818536376942,-11.5163319752531,-7.43752005738117,0.000610264792163122,0.000501057061803259,0.000589205846852654,0.000479106163926436,NA,NA,NA,NA
4116182,-0.377859312175456,0.4348674313816,0.784434518803559,0.875077671773346,1.10134334304452,0.541372904035922,2.12310382591656,0.543304654428138,-3.67278600051858,0.362993854056514,0.000683563913581504,0.000252384682030622,0.000640484201511889,0.000182629537074224,NA,NA,NA,NA
4119461,-1.40368738447349,0.330581681887754,0.63498669389597,0.749852213073295,1.24668698851443,0.387060096351948,3.36249528448481,0.896666689332261,-2.94813945866422,0.425473467075295,0.000703211468000222,0.000268253098688777,0.00062194845886862,0.000159116403438097,NA,NA,NA,NA
4121140,-14.3180427357134,-2.96235220041882,0.49699894192877,0.523775986643056,6.02619720667088,1.62103152452082,15.4612158834718,4.88429729742941,-81.6126355348651,-4.62985032100142,0.000161249354024535,4.20942880971309e-05,0.000127384855623801,3.50628701380987e-05,18.3536234515651,4.79122981837736,14.4991196255924,3.9909041468028
4121147,-11.7396788588621,-0.0365058560130662,0.56252969555805,0.654203666529956,4.47153704818613,0.897885957722808,13.2497537804945,1.97177261109679,-44.6199868081628,0.181968372040475,0.000389752163265537,5.21910464067237e-05,0.000314407881233785,3.59714325504445e-05,15.1931563260478,2.03448961061221,12.2561169377575,1.40222338583518
4121301,-0.0586430821823605,0.131667493638246,0.433283586161638,0.455410580248584,0.18948664782928,0.339035888896636,0.62234170511991,1.14335323272477,0.0899393564856319,0.188328886642371,0.000102406311407085,9.67122755362776e-05,4.66203561422103e-05,5.73195540886747e-05,1.83951852413144,1.73723689404927,0.83743870418584,1.0296277650498
4121321,-5.5336380003246,0.427089778563295,0.68287458522935,0.789995639012459,2.35979252998311,0.669365373603308,7.38269702132212,1.41809691941031,-19.0416921746786,0.53790125198149,0.000897410021480403,0.000136267132566517,0.000819085745782558,0.000105591673190095,6.99303619981218,1.06185686372243,6.38269702132212,0.822819419599271
4121420,-157.755280534412,-0.504502871145408,0.339365503850341,0.726442039126202,41.3961239285074,1.05604327227243,154.528355137332,2.47836195938625,-6670.75944796954,-0.0431599206256086,0.00901183129285861,0.000112685570955873,0.00778995422655531,8.70649766935909e-05,177.609725927688,2.22086418654305,153.528355137332,1.71592056552404
4122131,0.598697036019855,0.433301606837424,0.852129453391727,0.717133119608333,1.28494677998694,0.502918671929295,1.04402593241427,0.87705446118836,0.493063029317509,0.471095404173757,6.92638926881353e-05,7.07487194179639e-05,4.01079914965025e-05,3.83536686628628e-05,NA,NA,NA,NA
4122150,-11.4979668812743,-0.0525666327842351,0.398364611911636,0.408202137274388,6.32162761463594,1.24652613737573,10.774685551128,1.47410060909281,-80.1436486655013,-0.814385784518495,0.000327343478239995,4.89487092310427e-05,0.000211836544098178,3.27356031326627e-05,NA,NA,NA,NA
4122220,-16.7008179215933,-0.339320081566354,0.650796942785182,0.540238897695994,5.34076047735381,1.21004174170758,18.1567715726612,2.24027435530835,-79.0542421612341,-0.45717535517746,0.000464977226443898,6.27329074587841e-05,0.000394008436771432,3.63228131133064e-05,20.247048834681,2.73165258129643,17.1567715726612,1.58164686159493
4122351,-13.3604073881985,-2.84725936373204,0.553105262124427,0.477308676877693,12.8312892842338,4.45435988854035,9.12663394777073,2.61108539593655,-286.741971547527,-20.9457565053565,0.000103708624662646,2.86410242849911e-05,7.15697490476553e-05,1.45179647595319e-05,11.8079304607465,3.26097491102434,8.14870144693167,1.65296877544908
