"datetime","obs","pcr","pcr_corrected","res","res_corrected"
"1979-01-01",0.000117474200577363,0.00421207844336557,0.000321339346318667,-0.00409460424278821,-0.000203865145741304
"1979-02-01",0.000121041651876164,0.00364361175885928,0.000338318314353429,-0.00352257010698312,-0.000217276662477265
"1979-03-01",0.000133765782207814,0.00342395382086471,0.000543999742764154,-0.0032901880386569,-0.00041023396055634
"1979-04-01",0.000140718865400053,0.00350057647463588,0.000603401514687531,-0.00335985760923583,-0.000462682649287478
"1979-05-01",0.000778649489659391,0.00662023196605375,0.000789197030038317,-0.00584158247639436,-1.05475403789259e-05
"1979-06-01",0.000537975060208722,0.0171396276616079,0.000538307225933299,-0.0166016526013992,-3.32165724577205e-07
"1979-07-01",0.000177870797566741,0.00845496035781184,0.000340563380420346,-0.0082770895602451,-0.000162692582853605
"1979-08-01",6.12978300196443e-05,0.00650643954279598,0.000294564612377474,-0.00644514171277634,-0.000233266782357829
"1979-09-01",9.63796475400436e-05,0.00639438113077717,0.000301352807284901,-0.00629800148323713,-0.000204973159744857
"1979-10-01",9.29159667492468e-05,0.00599524890095187,0.00031663095079612,-0.00590233293420262,-0.000223714984046874
"1979-11-01",9.19137428800795e-05,0.00544555082380825,0.000308370187886304,-0.00535363708092817,-0.000216456445006225
"1979-12-01",0.000124500142429239,0.00496890416300317,0.000358109496488249,-0.00484440402057393,-0.00023360935405901
"1980-01-01",9.28329952437267e-05,0.00449968485033832,0.000347000736527411,-0.00440685185509459,-0.000254167741283684
"1980-02-01",0.000130252147675159,0.00415392300928935,0.000350363492089553,-0.00402367086161419,-0.000220111344414394
"1980-03-01",0.000113427907991945,0.00388970923964983,0.000396052834377883,-0.00377628133165789,-0.000282624926385938
"1980-04-01",0.000277365694407279,0.00429351091402577,0.000577714132492561,-0.00401614521961849,-0.000300348438085282
"1980-05-01",0.00125529774863151,0.0181883989449138,0.000751499315924485,-0.0169331011962823,0.000503798432707025
"1980-06-01",0.000956741939676593,0.0116612131962231,0.000763557429367458,-0.0107044712565465,0.000193184510309135
"1980-07-01",0.000342467219694943,0.00751354501318858,0.000440703127555066,-0.00717107779349364,-9.82359078601227e-05
"1980-08-01",0.000126544730796408,0.00647161481708016,0.000310529217750579,-0.00634507008628375,-0.000183984486954171
"1980-09-01",0.000132772827707481,0.00639244894682518,0.000324863283122634,-0.0062596761191177,-0.000192090455415153
"1980-10-01",0.000135123824650494,0.00615969922397645,0.000320878869381122,-0.00602457539932596,-0.000185755044730628
"1980-11-01",0.000156346160021408,0.00629134783439734,0.000362135333137519,-0.00613500167437593,-0.000205789173116111
"1980-12-01",0.000297362817213344,0.00630917099277495,0.000382187384208571,-0.00601180817556161,-8.48245669952266e-05
"1981-01-01",0.000312824950149766,0.00583301976375244,0.00041036012174514,-0.00552019481360267,-9.75351715953742e-05
"1981-02-01",0.000171020839590854,0.00575392820826484,0.000468020321913778,-0.00558290736867399,-0.000296999482322924
"1981-03-01",0.000154772489330139,0.00581174509728965,0.000465470947975716,-0.00565697260795951,-0.000310698458645577
"1981-04-01",0.000187132015749838,0.00574573706945984,0.000526086376255904,-0.00555860505371,-0.000338954360506066
"1981-05-01",0.000879266490654546,0.0158744889330632,0.000756075780629907,-0.0149952224424087,0.000123190710024639
"1981-06-01",0.00105486715853052,0.0145399567261745,0.000777978062389888,-0.013485089567644,0.000276889096140632
"1981-07-01",0.000590011707560096,0.00891841614740625,0.000559003465665536,-0.00832840443984616,3.100824189456e-05
"1981-08-01",0.000267871574453497,0.00664177499139875,0.000320755756813298,-0.00637390341694525,-5.28841823598013e-05
"1981-09-01",0.000146007186819068,0.00647444290683895,0.000301334784529971,-0.00632843572001988,-0.000155327597710903
"1981-10-01",0.000165256198754762,0.00654643740204136,0.000346340243661475,-0.0063811812032866,-0.000181084044906713
"1981-11-01",0.000158801162123934,0.00657285217324821,0.000353707340938516,-0.00641405101112428,-0.000194906178814582
"1981-12-01",0.000128825714704986,0.00639375771245078,0.000388881202993246,-0.00626493199774579,-0.00026005548828826
"1982-01-01",0.000123507547516491,0.00568936106120265,0.000386595678954332,-0.00556585351368616,-0.000263088131437841
"1982-02-01",0.00018166805196791,0.00504703375511296,0.000553516808087413,-0.00486536570314505,-0.000371848756119503
"1982-03-01",0.000234119352002457,0.00480924301387668,0.000620889858328787,-0.00457512366187422,-0.00038677050632633
"1982-04-01",0.000251704529989679,0.00517949569937689,0.000618375566145814,-0.00492779116938721,-0.000366671036156135
"1982-05-01",0.00089088196870503,0.0095534895064796,0.000882588747050495,-0.00866260753777457,8.29322165453472e-06
"1982-06-01",0.0015306464008563,0.0227874261248519,0.000925393687607496,-0.0212567797239956,0.000605252713248804
"1982-07-01",0.000792527705878074,0.0120171355174127,0.000637448758981447,-0.0112246078115346,0.000155078946896627
"1982-08-01",0.000359814523836242,0.00793601207997248,0.00036279514617128,-0.00757619755613624,-2.98062233503792e-06
"1982-09-01",0.000271384318972438,0.00781091555487595,0.00035675881938756,-0.00753953123590351,-8.53745004151217e-05
"1982-10-01",0.000200366596829069,0.0077331864367904,0.000363225894738336,-0.00753281983996133,-0.000162859297909267
"1982-11-01",0.000169673825452043,0.00709823693566268,0.000371471927351557,-0.00692856311021064,-0.000201798101899514
"1982-12-01",0.000167179459607438,0.00688606827478115,0.000401445629584467,-0.00671888881517371,-0.000234266169977029
"1983-01-01",0.000197122983639752,0.00631581803585764,0.000470936576437508,-0.00611869505221789,-0.000273813592797756
"1983-02-01",0.00025068568042684,0.00570809251118162,0.000508334111506525,-0.00545740683075478,-0.000257648431079685
"1983-03-01",0.000461337019640437,0.00565935440957223,0.000683836204200349,-0.00519801738993179,-0.000222499184559912
"1983-04-01",0.000672302855613748,0.00619355785771627,0.000682071312617858,-0.00552125500210252,-9.76845700411029e-06
"1983-05-01",0.00138442485100422,0.014969946098857,0.000894211013798486,-0.0135855212478528,0.000490213837205734
"1983-06-01",0.00121448660881532,0.0131538913567032,0.000694167625239601,-0.0119394047478879,0.000520318983575719
"1983-07-01",0.00062357561266153,0.0117946536182576,0.000650855798673514,-0.0111710780055961,-2.7280186011984e-05
"1983-08-01",0.000318632822355595,0.00772488795443251,0.000357509469146034,-0.00740625513207691,-3.8876646790439e-05
"1983-09-01",0.000232764998662028,0.00744647593562445,0.000337773019658425,-0.00721371093696242,-0.000105008020996397
"1983-10-01",0.000162616293165,0.00708971963760083,0.000344007069182672,-0.00692710334443583,-0.000181390776017672
"1983-11-01",0.000202213647310677,0.00745256561795176,0.000400057868665946,-0.00725035197064108,-0.000197844221355269
"1983-12-01",0.000128636864633032,0.00726940035934095,0.000388222643992817,-0.00714076349470792,-0.000259585779359785
"1984-01-01",0.000347218836667575,0.00675434947819106,0.000435641484110405,-0.00640713064152348,-8.84226474428303e-05
"1984-02-01",0.000274493694396733,0.00586881058144424,0.000450049867297037,-0.00559431688704751,-0.000175556172900304
