"datetime","obs","pcr","pcr_corrected","res","res_corrected"
"1979-01-01",0.00295743907038225,0.00180438884130108,0.000727332571269705,0.00115305022908117,0.00223010649911255
"1979-02-01",NA,0.00813393142724852,0.00135548811834283,NA,NA
"1979-03-01",NA,0.0026104771385577,0.001057147971593,NA,NA
"1979-04-01",NA,0.00201183785160319,0.00099678354678538,NA,NA
"1979-05-01",0.00176445421923834,0.00172409454798009,0.000800343038400718,4.03596712582502e-05,0.000964111180837623
"1979-06-01",0.000971612455145271,0.00160100030096076,0.00064167686900968,-0.000629387845815489,0.000329935586135591
"1979-07-01",0.000370268661620782,0.00148496687116564,0.000517377673605471,-0.00111469820954486,-0.000147109011984689
"1979-08-01",0.00018397290606365,0.00138174992475981,0.000407040418230231,-0.00119777701869616,-0.000223067512166581
"1979-09-01",0.000130315082764209,0.00131691242041903,0.000382748121745386,-0.00118659733765482,-0.000252433038981177
"1979-10-01",0.000274209156525733,0.00122377664081491,0.000380041905948452,-0.000949567484289177,-0.000105832749422719
"1979-11-01",NA,0.00116181946984605,0.0003662136784012,NA,NA
"1979-12-01",NA,0.0011611793957634,0.000381913374906368,NA,NA
"1980-01-01",NA,0.00394713684454219,0.000987820194288738,NA,NA
"1980-02-01",NA,0.0096671938881815,0.00139835624760805,NA,NA
"1980-03-01",NA,0.00461399902766524,0.00131487215724857,NA,NA
"1980-04-01",NA,0.00208222599837944,0.000904735444423846,NA,NA
"1980-05-01",NA,0.00183017182544276,0.000832275864353752,NA,NA
"1980-06-01",0.000707181849751129,0.00169936168538025,0.00066823515693454,-0.000992179835629121,3.89466928165887e-05
"1980-07-01",0.000336982550997166,0.00157571237411737,0.00054280212216289,-0.0012387298231202,-0.000205819571165724
"1980-08-01",NA,0.00146528959370298,0.000434003684695827,NA,NA
"1980-09-01",NA,0.00137222382220164,0.000397330027525081,NA,NA
"1980-10-01",8.37959889324106e-05,0.00129124444958907,0.00038959504813902,-0.00120744846065666,-0.00030579905920661
"1980-11-01",0.000238373422849867,0.00133917999768492,0.000416193974275509,-0.00110080657483505,-0.000177820551425642
"1980-12-01",0.000787155622103811,0.00210043310568353,0.000751410075658629,-0.00131327748357972,3.57455464451815e-05
"1981-01-01",0.00174681508089721,0.00275750915615233,0.000896426445320037,-0.00101069407525512,0.000850388635577173
"1981-02-01",NA,0.00257460298645677,0.000891849501801055,NA,NA
"1981-03-01",NA,0.00224789517305244,0.000944327389465438,NA,NA
"1981-04-01",NA,0.00209255219354092,0.000935101517176941,NA,NA
"1981-05-01",NA,0.00178928709341359,0.000792164860638616,NA,NA
"1981-06-01",NA,0.00161182155342053,0.000629579153444828,NA,NA
"1981-07-01",NA,0.001499373538604,0.000532579126007644,NA,NA
"1981-08-01",NA,0.00139750674846626,0.000424387615911991,NA,NA
"1981-09-01",NA,0.00131034165991434,0.000411155586560922,NA,NA
"1981-10-01",NA,0.00124231878689663,0.000392414902784766,NA,NA
"1981-11-01",NA,0.00139459141104294,0.000469533284482893,NA,NA
"1981-12-01",NA,0.00187282676235675,0.000706612222993873,NA,NA
