"datetime","obs","pcr","pcr_corrected","res","res_corrected"
"1979-01-01",2.11558878504673e-05,0.000171617046728972,4.83705818756275e-05,-0.000150461158878505,-2.72146940251602e-05
"1979-02-01",2.14385046728972e-05,0.000141304373831776,4.74368237265237e-05,-0.000119865869158879,-2.59983190536265e-05
"1979-03-01",2.95536448598131e-05,0.000118214579439252,4.33949773597175e-05,-8.86609345794389e-05,-1.38413324999044e-05
"1979-04-01",0.000223267289719626,0.000660992299065421,0.000161826044001186,-0.000437725009345795,6.14412457184402e-05
"1979-05-01",0.000101338317757009,0.00104480209345794,0.000673102231208668,-0.000943463775700931,-0.000571763913451659
"1979-06-01",5.28897196261682e-05,0.00069870953271028,0.000169367167678283,-0.000645819813084112,-0.000116477448052115
"1979-07-01",4.2392523364486e-05,0.00066901861682243,0.000132355200108341,-0.000626626093457944,-8.99626767438552e-05
"1979-08-01",3.51252336448598e-05,0.000489375252336449,5.7886268937773e-05,-0.000454250018691589,-2.27610352929132e-05
"1979-09-01",3.42370093457944e-05,0.000273286429906542,4.89980449298188e-05,-0.000239049420560748,-1.47610355840244e-05
"1979-10-01",3.16934579439252e-05,0.00029776508411215,5.57825550576964e-05,-0.000266071626168225,-2.40890971137712e-05
"1979-11-01",2.7534953271028e-05,0.00019340276635514,4.81794306991688e-05,-0.000165867813084112,-2.06444774281408e-05
"1979-12-01",2.66063551401869e-05,0.000201566355140187,5.52894344915739e-05,-0.00017496,-2.8683079351387e-05
"1980-01-01",2.6727476635514e-05,0.000147368523364486,4.48540349677287e-05,-0.000120641046728972,-1.81265583322147e-05
"1980-02-01",2.45876635514019e-05,0.000123132112149533,4.28900897384083e-05,-9.85444485981311e-05,-1.83024261870064e-05
"1980-03-01",2.91095327102804e-05,0.000104285607476636,4.21313361499322e-05,-7.51760747663556e-05,-1.30218034396518e-05
"1980-04-01",0.000185719626168224,0.00112910669158879,0.000515869681941362,-0.000943387065420566,-0.000330150055773137
"1980-05-01",7.87289719626168e-05,0.000344921719626168,0.000111427186588072,-0.000266192747663551,-3.26982146254552e-05
"1980-06-01",5.00635514018692e-05,0.000724988859813084,0.000124862900963526,-0.000674925308411215,-7.47993495616564e-05
"1980-07-01",4.64299065420561e-05,0.00044853308411215,6.42882842100468e-05,-0.000402103177570094,-1.78583776679907e-05
"1980-08-01",5.08710280373832e-05,0.000436368448598131,5.20430520435935e-05,-0.000385497420560748,-1.17202400621032e-06
"1980-09-01",3.9283738317757e-05,0.000326269009345794,6.13336015673359e-05,-0.000286985271028037,-2.20498632495789e-05
"1980-10-01",3.888e-05,0.000406136523364486,8.452452390722e-05,-0.000367256523364486,-4.564452390722e-05
"1980-11-01",3.57308411214953e-05,0.000234180336448598,5.93754991924362e-05,-0.000198449495327103,-2.36446580709409e-05
"1980-12-01",3.77899065420561e-05,0.000170870130841122,4.72763402526515e-05,-0.000133080224299066,-9.48643371059539e-06
"1981-01-01",3.79917757009346e-05,0.000138667962616822,4.32582383974186e-05,-0.000100676186915887,-5.26646269648399e-06
"1981-02-01",3.35910280373832e-05,0.00011416508411215,4.36803336240847e-05,-8.05740560747668e-05,-1.00893055867015e-05
"1981-03-01",3.89607476635514e-05,9.79186542056075e-05,4.05189747775829e-05,-5.89579065420561e-05,-1.55822711403147e-06
"1981-04-01",0.000229727102803738,0.000859910130841122,0.000331264597573642,-0.000630183028037384,-0.000101537494769904
"1981-05-01",0.000176029906542056,0.000627881719626168,0.000236485822644855,-0.000451851813084112,-6.04559161027987e-05
"1981-06-01",0.000152209345794393,0.000407618242990654,9.04908916365037e-05,-0.000255408897196261,6.17184541578893e-05
"1981-07-01",7.38841121495327e-05,0.000352693682242991,5.89847428778755e-05,-0.000278809570093458,1.48993692716572e-05
"1981-08-01",5.32934579439252e-05,0.000364176,4.33144731655838e-05,-0.000310882542056075,9.97898477834135e-06
"1981-09-01",5.45046728971963e-05,0.000325178915887851,4.38495605999761e-05,-0.000270674242990655,1.06551122972202e-05
"1981-10-01",6.29831775700935e-05,0.000269362093457944,5.13154310359664e-05,-0.00020637891588785,1.16677465341271e-05
"1981-11-01",5.49084112149533e-05,0.000200443962616822,4.76511937523377e-05,-0.000145535551401869,7.2572174626156e-06
"1981-12-01",3.60942056074766e-05,0.000155532112149533,4.13108911481539e-05,-0.000119437906542056,-5.21668554067734e-06
"1982-01-01",3.01592523364486e-05,0.00011921585046729,4.14267781778229e-05,-8.90565981308414e-05,-1.12675258413743e-05
"1982-02-01",3.1854953271028e-05,9.63521495327103e-05,3.99930310093099e-05,-6.44971962616823e-05,-8.13807773828193e-06
"1982-03-01",2.81001869158879e-05,8.12846355140187e-05,3.62410234044438e-05,-5.31844485981308e-05,-8.14083648855587e-06
"1982-04-01",9.73009345794393e-05,0.000889096373831776,0.000349411558644415,-0.000791795439252337,-0.000252110624064975
"1982-05-01",6.25794392523364e-05,0.000386248373831776,7.71993660161983e-05,-0.00032366893457944,-1.46199267638619e-05
"1982-06-01",5.16785046728972e-05,0.000823016523364486,0.000183975479123955,-0.000771338018691589,-0.000132296974451058
"1982-07-01",4.4007476635514e-05,0.00038519461682243,4.95479084500943e-05,-0.000341187140186916,-5.54043181458031e-06
"1982-08-01",4.76411214953271e-05,0.000374749906542056,4.78728712380218e-05,-0.000327108785046729,-2.3174974269467e-07
"1982-09-01",4.76411214953271e-05,0.000209588635514019,3.5782438314234e-05,-0.000161947514018692,1.18586831810931e-05
"1982-10-01",5.24859813084112e-05,0.000535361046728972,8.37078948592334e-05,-0.000482875065420561,-3.12219135508222e-05
"1982-11-01",3.7668785046729e-05,0.000255796485981308,6.12861517430509e-05,-0.000218127700934579,-2.36173666963219e-05
"1982-12-01",3.92029906542056e-05,0.00026712538317757,5.65145710881946e-05,-0.000227922392523364,-1.7311580433989e-05
"1983-01-01",3.15319626168224e-05,0.00016170123364486,4.45177087630243e-05,-0.000130169271028038,-1.29857461462019e-05
"1983-02-01",3.42370093457944e-05,0.000122195439252336,4.29203896191897e-05,-8.79584299065416e-05,-8.68338027339532e-06
"1983-03-01",4.2392523364486e-05,0.000146355140186916,4.77708313953983e-05,-0.00010396261682243,-5.37830803091229e-06
"1983-04-01",0.000212770093457944,0.000798949682242991,0.00039409396415612,-0.000586179588785047,-0.000181323870698176
"1983-05-01",5.53121495327103e-05,0.000392486130841122,0.000101534174634271,-0.000337173981308412,-4.62220251015602e-05
"1983-06-01",5.32934579439252e-05,0.000597019962616822,8.68094733534145e-05,-0.000543726504672897,-3.35160154094893e-05
"1983-07-01",6.25794392523364e-05,0.000656127252336449,0.000101741895829843,-0.000593547813084113,-3.9162456577507e-05
"1983-08-01",6.29831775700935e-05,0.000554300411214953,6.77474630274938e-05,-0.00049131723364486,-4.76428545740027e-06
"1983-09-01",6.62130841121495e-05,0.000416351102803738,8.58752860716728e-05,-0.000350138018691588,-1.96622019595233e-05
"1983-10-01",6.13682242990654e-05,0.000359270579439252,8.11757634470586e-05,-0.000297902355140187,-1.98075391479932e-05
"1983-11-01",3.39140186915888e-05,0.00027314108411215,6.50543679243265e-05,-0.000239227065420561,-3.11403492327377e-05
"1983-12-01",4.03738317757009e-05,0.000196479252336449,5.01674838456684e-05,-0.000156105420560748,-9.79365206996751e-06
"1984-01-01",3.86781308411215e-05,0.000157490242990654,4.37625546695888e-05,-0.000118812112149533,-5.08442382846732e-06
"1984-02-01",3.65786915887851e-05,0.000128917682242991,4.37226837175024e-05,-9.23389906542059e-05,-7.1439921287173e-06
"1984-03-01",4.2796261682243e-05,0.000110168074766355,4.17817908931724e-05,-6.7371813084112e-05,1.0144707890706e-06
"1984-04-01",0.00014171214953271,0.000708750504672897,0.000177090101594735,-0.000567038355140187,-3.53779520620254e-05
"1984-05-01",6.21757009345794e-05,0.000408667962616822,8.2846437597366e-05,-0.000346492261682243,-2.06707366627866e-05
"1984-06-01",5.36971962616822e-05,0.000394940859813084,5.9375821748763e-05,-0.000341243663551402,-5.67862548708081e-06
"1984-07-01",5.45046728971963e-05,0.000304923364485981,4.81339180221466e-05,-0.000250418691588785,6.37075487504974e-06
"1984-08-01",6.05607476635514e-05,0.000580353644859813,6.47308945949988e-05,-0.000519792897196262,-4.17014693144741e-06
"1984-09-01",5.32934579439252e-05,0.000283145719626168,5.11775334177175e-05,-0.000229852261682243,2.11592452620773e-06
"1984-10-01",5.04672897196262e-05,0.000683730841121495,0.000209667888008778,-0.000633263551401869,-0.000159200598289152
"1984-11-01",3.66594392523365e-05,0.000350352,9.47117040898647e-05,-0.000313692560747663,-5.80522648375282e-05
"1984-12-01",3.20971962616822e-05,0.000224389682242991,5.8517353715787e-05,-0.000192292485981309,-2.64201574541048e-05
"1985-01-01",3.456e-05,0.000172565831775701,4.86383169876081e-05,-0.000138005831775701,-1.40783169876081e-05
"1985-02-01",3.25816822429907e-05,0.00013767476635514,4.63278717724194e-05,-0.000105093084112149,-1.37461895294287e-05
"1985-03-01",3.91222429906542e-05,0.000115392448598131,4.48397316391467e-05,-7.62702056074768e-05,-5.71748864849254e-06
"1985-04-01",0.00033348785046729,0.000953137345794393,0.000538874296383547,-0.000619649495327103,-0.000205386445916257
"1985-05-01",9.04373831775701e-05,0.000368051887850467,0.000180886876587537,-0.000277614504672897,-9.04494934099665e-05
"1985-06-01",6.29831775700935e-05,0.00048987185046729,0.000100110887309347,-0.000426888672897197,-3.71277097392531e-05
"1985-07-01",6.33869158878505e-05,0.000640603514018692,9.36611582278406e-05,-0.000577216598130841,-3.02742423399901e-05
"1985-08-01",6.25794392523364e-05,0.000428225046728972,6.78411259253746e-05,-0.000365645607476636,-5.26168667303815e-06
"1985-09-01",5.20822429906542e-05,0.000237797831775701,4.9772597308195e-05,-0.000185715588785047,2.30964568245921e-06
"1985-10-01",5.57158878504673e-05,0.000272373981308411,5.45688045335916e-05,-0.000216658093457944,1.14708331687569e-06
"1985-11-01",4.02930841121495e-05,0.00016876261682243,4.42408150597149e-05,-0.00012846953271028,-3.94773094756536e-06
"1985-12-01",4.1988785046729e-05,0.000128061757009346,4.28134522439262e-05,-8.6072971962617e-05,-8.24667197197187e-07
"1986-01-01",3.86781308411215e-05,9.99615700934579e-05,4.19540580097594e-05,-6.12834392523364e-05,-3.2759271686379e-06
"1986-02-01",3.8476261682243e-05,8.12079252336449e-05,3.98193559127084e-05,-4.27316635514019e-05,-1.34309423046541e-06
"1986-03-01",4.2796261682243e-05,6.6528e-05,3.93090629457946e-05,-2.3731738317757e-05,3.48719873644844e-06
"1986-04-01",0.000162302803738318,0.00127154153271028,0.000730742571415466,-0.00110923872897196,-0.000568439767677148
"1986-05-01",6.41943925233645e-05,0.000447959775700935,0.00011851018908469,-0.000383765383177571,-5.43157965613254e-05
"1986-06-01",5.24859813084112e-05,0.000399281046728972,6.54996434291708e-05,-0.000346795065420561,-1.30136621207596e-05
"1986-07-01",5.04672897196262e-05,0.000397145271028037,5.39423164740799e-05,-0.000346677981308411,-3.47502675445371e-06
"1986-08-01",5.24859813084112e-05,0.000453838205607477,6.20925572181875e-05,-0.000401352224299066,-9.60657590977634e-06
"1986-09-01",5.69271028037383e-05,0.000597326803738318,0.000108205793168849,-0.00054039970093458,-5.1278690365111e-05
"1986-10-01",7.42878504672897e-05,0.000385465121495327,9.0860501233334e-05,-0.000311177271028037,-1.65726507660443e-05
"1986-11-01",4.80448598130841e-05,0.000284320598130841,6.35134845400872e-05,-0.000236275738317757,-1.54686247270031e-05
"1986-12-01",3.73054205607477e-05,0.000211296448598131,5.47273440334124e-05,-0.000173991028037383,-1.74219234726647e-05
"1987-01-01",3.96067289719626e-05,0.000169436859813084,4.77008906728091e-05,-0.000129830130841121,-8.09416170084654e-06
"1987-02-01",4.88523364485981e-05,0.000139665196261682,4.64490934379979e-05,-9.08128598130839e-05,2.40324301060025e-06
"1987-03-01",5.16785046728972e-05,0.000117390953271028,4.57086853438564e-05,-6.57124485981308e-05,5.96981932904078e-06
"1987-04-01",0.000666168224299065,0.00140956351401869,0.000634177293690909,-0.000743395289719625,3.19909306081556e-05
"1987-05-01",0.00041988785046729,0.000636364261682243,0.000437118659292411,-0.000216476411214953,-1.72308088251213e-05
"1987-06-01",4.96598130841122e-05,0.00033308814953271,0.000114554354832011,-0.000283428336448598,-6.48945417478993e-05
"1987-07-01",4.1181308411215e-05,0.000853716785046729,0.000184607036938857,-0.000812535476635514,-0.000143425728527642
"1987-08-01",4.07775700934579e-05,0.000501870953271028,6.80154732287955e-05,-0.00046109338317757,-2.72379031353376e-05
"1987-09-01",7.46915887850467e-05,0.000922267514018692,0.000458432363509323,-0.000847575925233645,-0.000383740774724277
"1987-10-01",0.000249106542056075,0.000476960299065421,0.000163401788546795,-0.000227853757009346,8.57047535092801e-05
"1987-11-01",9.32635514018692e-05,0.000289508635514019,7.5020011943661e-05,-0.00019624508411215,1.82435394582082e-05
"1987-12-01",5.16785046728972e-05,0.000227522691588785,6.1154595534245e-05,-0.000175844186915888,-9.47609086134781e-06
"1988-01-01",3.95259813084112e-05,0.000184992897196262,5.73291038176818e-05,-0.000145466915887851,-1.78031225092706e-05
"1988-02-01",5.08710280373832e-05,0.000150671102803738,5.14301453181799e-05,-9.98000747663548e-05,-5.59117280796659e-07
"1988-03-01",5.08710280373832e-05,0.00014633091588785,5.19252374077732e-05,-9.54598878504668e-05,-1.05420937038998e-06
"1988-04-01",0.000163110280373832,0.00065891708411215,0.00023294978929636,-0.000495806803738318,-6.98395089225279e-05
"1988-05-01",0.000111028037383178,0.000449748336448598,0.000115455369397115,-0.00033872029906542,-4.42733201393729e-06
"1988-06-01",0.000104971962616822,0.000275741158878505,7.94464958065614e-05,-0.000170769196261683,2.55254668102606e-05
"1988-07-01",4.07775700934579e-05,0.00047187723364486,5.99328001679151e-05,-0.000431099663551402,-1.91552300744572e-05
"1988-08-01",3.66190654205607e-05,0.00024813353271028,4.44922296929628e-05,-0.000211514467289719,-7.87316427240206e-06
"1988-09-01",3.91222429906542e-05,0.000226061158878505,3.93243131180431e-05,-0.000186938915887851,-2.02070127388891e-07
