"datetime","obs","pcr","pcr_corrected","res","res_corrected"
"1979-01-01",3.64921945512285e-05,3.57239378238342e-06,1.87227412258079e-05,3.29198007688451e-05,1.77694533254206e-05
"1979-02-01",4.44262916358253e-05,5.68538860103627e-07,1.58577769681724e-05,4.38577527757217e-05,2.85685146676529e-05
"1979-03-01",0.000108985592512118,4.47668393782383e-09,1.64746812496961e-05,0.00010898111582818,9.25109112624219e-05
"1979-04-01",0.000136986528497409,8.391096373057e-05,0.000117956746922992,5.3075564766839e-05,1.90297815744168e-05
"1979-05-01",0.000238693899381581,0.000193656870466321,0.000300514002969649,4.503702891526e-05,-6.18201035880684e-05
"1979-06-01",0.000225087668393782,9.42341968911917e-05,0.000109235307020326,0.00013085347150259,0.000115852361373456
"1979-07-01",0.000177753234163463,4.47399792746114e-05,3.51301165262161e-05,0.000133013254888852,0.000142623117637247
"1979-08-01",2.2789209426709e-05,4.84332435233161e-05,2.8684989742032e-05,-2.56440340966071e-05,-5.89578031532299e-06
"1979-09-01",2.82687668393783e-05,6.10172020725389e-05,3.02146343382093e-05,-3.27484352331606e-05,-1.94586749883098e-06
"1979-10-01",3.36921009526993e-05,4.39028393782384e-05,3.09772577066214e-05,-1.02107384255391e-05,2.71484324607788e-06
"1979-11-01",4.82467150259066e-05,4.04065492227979e-05,2.17053472978332e-05,7.8401658031087e-06,2.65413677280734e-05
"1979-12-01",5.10775196389769e-05,2.5996103626943e-05,1.76622666120931e-05,2.50814160120339e-05,3.34152530268838e-05
"1980-01-01",5.06933912752798e-05,1.42492849740933e-05,1.7990303535903e-05,3.64441063011865e-05,3.27030877393768e-05
"1980-02-01",4.73231802751473e-05,8.46540932642487e-06,1.72823675107327e-05,3.88577709487224e-05,3.00408127644146e-05
"1980-03-01",5.54386762493731e-05,4.62441450777202e-06,1.77241273462401e-05,5.08142617416011e-05,3.7714548903133e-05
"1980-04-01",2.70258901554404e-05,0.000128051067357513,0.000121127917983244,-0.000101025177202073,-9.41020278278036e-05
"1980-05-01",6.72166872806284e-06,4.48787564766839e-05,4.10975690098919e-05,-3.81570877486211e-05,-3.4375900281829e-05
"1980-06-01",2.29579274611399e-05,4.90823626943005e-05,3.0126023861818e-05,-2.61244352331606e-05,-7.16809640067813e-06
"1980-07-01",2.2968276784222e-05,8.54106528497409e-05,5.22487087974817e-05,-6.24423760655189e-05,-2.92804320132596e-05
"1980-08-01",2.0363135550727e-05,0.000127939150259067,5.68388803676326e-05,-0.00010757601470834,-3.64757448169056e-05
"1980-09-01",1.95332642487046e-05,5.55914611398964e-05,2.88132369073417e-05,-3.60581968911918e-05,-9.27997265863711e-06
"1980-10-01",1.93060605047635e-05,4.61456580310881e-05,2.44502516921744e-05,-2.68395975263246e-05,-5.14419118741089e-06
"1980-11-01",3.60179067357513e-05,2.7495792746114e-05,2.02072486757536e-05,8.5221139896373e-06,1.58106580599977e-05
"1980-12-01",3.4118107972589e-05,1.04127668393782e-05,1.70438545700714e-05,2.37053411332108e-05,1.70742534025176e-05
"1981-01-01",3.17353568443925e-05,3.97081865284974e-06,1.56842860871072e-05,2.77645381915428e-05,1.60510707572853e-05
"1981-02-01",3.31578386380459e-05,1.4280621761658e-06,1.62929842093427e-05,3.17297764618801e-05,1.68648544287032e-05
"1981-03-01",1.22213471502591e-05,4.4319170984456e-06,3.01963361567572e-05,7.7894300518135e-06,-1.79749890064981e-05
"1981-04-01",7.96387150259069e-06,8.08802487046632e-05,6.29387067087453e-05,-7.29163772020725e-05,-5.49748352061546e-05
"1981-05-01",2.9125883336119e-06,6.33047875647668e-05,5.46943922559787e-05,-6.03921992311549e-05,-5.17818039223668e-05
"1981-06-01",3.07816787564767e-06,0.000139936663212435,5.53750623632154e-05,-0.000136858495336787,-5.22968944875677e-05
"1981-07-01",2.96284272104295e-06,0.000108223834196891,5.10264901454391e-05,-0.000105260991475848,-4.80636474243962e-05
"1981-08-01",3.4785278288484e-06,9.5192207253886e-05,3.81393307659649e-05,-9.17136794250376e-05,-3.46608029371165e-05
"1981-09-01",1.19930362694301e-05,5.52109430051814e-05,2.58086351485276e-05,-4.32179067357513e-05,-1.38155988790975e-05
