"datetime","obs","pcr","pcr_corrected","res","res_corrected"
"1979-01-01",4.18844364445689e-08,0.000116074405202067,2.31354110926889e-05,-0.000116032520765622,-2.30935266562444e-05
"1979-02-01",4.91690992003477e-08,0.000138741065507683,1.9855244220693e-05,-0.000138691896408483,-1.98060751214926e-05
"1979-03-01",6.51535678026629e-09,0.0002465921596878,2.2341212583378e-05,-0.00024658564433102,-2.23346972265977e-05
"1979-04-01",3.8771159635321e-05,0.000627411838232137,6.36136073829123e-05,-0.000588640678596816,-2.48424477475913e-05
"1979-05-01",1.62883919506658e-05,0.000268166500484235,6.04014931835914e-05,-0.000251878108533569,-4.41131012329256e-05
"1979-06-01",0.000265504126254121,0.00133268338668664,0.000283830362001442,-0.00106717926043252,-1.83262357473207e-05
"1979-07-01",4.3533220609371e-06,0.000129219336955951,3.01580061522003e-05,-0.000124866014895014,-2.58046840912632e-05
"1979-08-01",1.48922440691801e-07,6.49579741327901e-05,2.14110532704918e-05,-6.48090516920983e-05,-2.12621308298e-05
"1979-09-01",2.82491686902757e-07,6.59760983545554e-05,1.88551545586839e-05,-6.56936066676526e-05,-1.85726628717811e-05
"1979-10-01",3.59009455239163e-09,1.02142179009489e-05,1.75616737402258e-05,-1.02106278063965e-05,-1.75580836456734e-05
"1979-11-01",0,6.9648765081652e-05,1.61346554204132e-05,-6.9648765081652e-05,-1.61346554204132e-05
"1979-12-01",8.11095435910702e-09,6.15408689512378e-05,1.7883896227156e-05,-6.15327579968787e-05,-1.78757852727969e-05
"1980-01-01",1.32966464903394e-08,6.18335281404902e-05,1.70593645186864e-05,-6.18202314939999e-05,-1.7046067872196e-05
"1980-02-01",5.68546263724858e-09,2.86641127050842e-05,1.52005809099822e-05,-2.8658427242447e-05,-1.51948954473449e-05
"1980-03-01",4.25492687690861e-09,1.53336927326594e-05,1.40446637318213e-05,-1.53294378057825e-05,-1.40404088049444e-05
"1980-04-01",2.74797360800347e-10,6.60667814836195e-05,1.40403543623714e-05,-6.60665066862587e-05,-1.40400795650106e-05
"1980-05-01",5.98064543830379e-05,0.000934567962253529,0.000114497117024288,-0.000874761507870491,-5.46906626412498e-05
"1980-06-01",5.93914039950573e-05,4.71923247570476e-05,2.56374092851755e-05,1.21990792380097e-05,3.37539947098818e-05
"1980-07-01",9.34754248270858e-08,8.12026201165026e-06,1.91910469414763e-05,-8.02678658682317e-06,-1.90975715166492e-05
"1980-08-01",0.000187058020624884,0.000710535291900634,0.00010381656810905,-0.00052347727127575,8.32414525158344e-05
"1980-09-01",5.74587541565487e-06,9.35437695900462e-05,2.7078952680323e-05,-8.77978941743913e-05,-2.13330772646681e-05
"1980-10-01",8.92204979501774e-08,9.05842020142265e-05,1.56032907423169e-05,-9.04949815162763e-05,-1.55140702443667e-05
"1980-11-01",4.38301790476553e-08,0.000410337037054707,2.48412736045581e-05,-0.000410293206875659,-2.47974434255104e-05
"1980-12-01",3.13800857172009e-08,0.0001800513527568,2.13731617109401e-05,-0.000180019972671083,-2.13417816252229e-05
"1981-01-01",1.42938949771148e-07,0.000168002862472508,2.34311265903103e-05,-0.000167859923522737,-2.32881876405391e-05
