"grdc_no","KGE","KGE_corrected","KGE_r","KGE_r_corrected","KGE_alpha","KGE_alpha_corrected","KGE_beta","KGE_beta_corrected","NSE","NSE_corrected","RMSE","RMSE_corrected","MAE","MAE_corrected","nRMSE","nRMSE_corrected","nMAE","nMAE_corrected"
1112110,-168.124881827023,-3.81246722976325,0.633874625350946,0.595209972825102,95.2293753827848,1.94793702847991,167.562666720047,6.22760457882565,-10677.9164986294,-5.07232154661271,0.00434857298033287,0.000103695652336669,0.00284589671862857,9.03796106809921e-05,NA,NA,NA,NA
1112330,-6.24521433449917,-6.06468167135617,0.718876193969065,0.710244753809698,6.50645557157774,2.14070326283644,8.23935396488821,8.27678577286026,-28.5243738680037,-12.2664704396974,0.000221865722452068,0.00014872280197081,0.000118394627586207,0.000135861781073485,NA,NA,NA,NA
1112340,-5.39255320721711,0.10699111996181,0.97112341977493,0.821722998883011,5.29402391609006,0.558585343075846,5.73553178199268,1.75553641298903,-26.3001365403425,0.388200588148954,0.000767855194803467,0.000114948006737853,0.0004298589,0.000100959083342496,8.45906105226622,1.2663223657433,4.73553178199268,1.11221367720718
1159131,-8.5298772708154,-0.0070872611927435,0.837829455138249,0.529152699457699,3.60646423319272,0.275437488859221,8.93057837107867,1.51107173429847,-11.2006919341636,0.225319842301363,0.000147529776029333,3.71748023835955e-05,4.65105842200099e-05,9.54541670480105e-06,NA,NA,NA,NA
1196105,-16.1139413432119,-0.675707405303357,0.639183651136994,0.314116858306583,11.9856905268734,0.686138265556962,13.6116254129335,2.37588710812002,-206.431154257913,-1.03385150460601,0.000660435674882358,6.5396296337428e-05,0.000388526631976705,5.71698979798145e-05,NA,NA,NA,NA
1201500,-13.4218429502437,-0.100541905296793,0.433579139211689,0.399216645449899,11.2255805578562,1.12636362456869,7.34852539454807,1.59551417022516,-301.529799287922,-2.22293834433553,0.0010856352445045,0.000112053610113351,0.000802399081119885,7.55187744993287e-05,NA,NA,NA,NA
1258500,-14.778834235749,-11.0205938528639,0.640904784314218,0.401993496323555,8.4625395432252,1.03336925326741,16.3233116417211,13.2063411637718,-62.9936982812657,-4.03238651839471,0.000158013719956504,4.43111669812526e-05,4.51050461566721e-05,4.04348290867291e-05,NA,NA,NA,NA
1259100,0.391145125526837,-0.232020862739916,0.679263442990197,0.436298283237032,0.539320610564583,0.333090681161219,0.76400231055146,1.88292973405012,0.439670089425384,0.14294610251714,3.06225488835886e-05,3.78724587099924e-05,7.88536954692066e-06,1.78845233863555e-05,NA,NA,NA,NA
1287800,-9.49356741310761,-0.194341355915835,0.882121295864971,0.586647247540298,8.30477218122977,0.33607770060143,11.2381861276017,1.80421015528702,-54.9840046721471,0.0554215369512712,0.000577369797156514,7.49965180935263e-05,0.000332881734485467,6.26862864998461e-05,NA,NA,NA,NA
1426300,-4.34626307773577,0.0849782535960514,0.541240622606223,0.487221118966518,1.67236061078437,0.317261298317389,6.60309549550362,1.28117905531543,-5.53979227332602,0.187580818025399,0.00116846757048301,0.000411836439987575,0.00102195081818182,0.000250550928244484,NA,NA,NA,NA
